country_code,country_name_tourism,year,value,indicator,country_name_wdi,EN.POP.DNST,IS.AIR.PSGR,IT.NET.USER.ZS,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.CD,SH.MED.BEDS.ZS,SH.XPD.CHEX.PC.CD,SP.DYN.LE00.IN,SP.POP.TOTL
SM,San Marino,2024,,ST.INT.ARVL,San Marino,,,,,,,,,,33977.0
SM,San Marino,2023,,ST.INT.ARVL,San Marino,564.333333333333,,87.0278,,,,,,85.706,33860.0
SM,San Marino,2022,,ST.INT.ARVL,San Marino,562.583333333333,,85.0607,1831700577.08904,7.89844145767604,54264.570495898,,3874.98535156,85.708,33755.0
SM,San Marino,2021,,ST.INT.ARVL,San Marino,570.866666666667,,81.67,1855395999.76534,13.8977895076234,54168.9828262684,,4033.1027832,83.539,34252.0
SM,San Marino,2020,,ST.INT.ARVL,San Marino,579.5,,77.95,1544714493.24409,-6.64791081780602,44426.6463400658,,3758.609375,82.65,34770.0
SM,San Marino,2019,1904000.0,ST.INT.ARVL,San Marino,577.716666666667,,67.8507,1616232125.12587,2.06568514732741,46627.0122356944,,3801.21044922,85.257,34663.0
SM,San Marino,2018,1874000.0,ST.INT.ARVL,San Marino,575.366666666667,,,1655353653.05934,1.4939053181737,47950.6880557136,,3969.36474609,85.095,34522.0
ST,Sao Tome and Principe,2024,,ST.INT.ARVL,Sao Tome and Principe,,,,764274042.735043,0.900000598992492,3244.82899741459,,,,235536.0
ST,Sao Tome and Principe,2023,,ST.INT.ARVL,Sao Tome and Principe,240.490625,,61.4607,678976264.835436,0.372252775001456,2940.93352926715,,,69.718,230871.0
ST,Sao Tome and Principe,2022,,ST.INT.ARVL,Sao Tome and Principe,235.734375,,61.5535,540809499.189348,0.168698492216564,2389.73729784737,,180.3336792,69.237,226305.0
ST,Sao Tome and Principe,2021,,ST.INT.ARVL,Sao Tome and Principe,231.209375,28019.0,61.5241,524402455.54816,1.89929891337832,2362.58827248102,,187.06524658,68.026,221961.0
ST,Sao Tome and Principe,2020,,ST.INT.ARVL,Sao Tome and Principe,226.494791666667,20703.0,51.5547,471229484.607144,2.62485949543812,2167.22001796925,,159.84396362,67.979,217435.0
ST,Sao Tome and Principe,2019,,ST.INT.ARVL,Sao Tome and Principe,222.283333333333,41933.0,44.3,412976082.620705,2.01431672129407,1935.2931816596,2.89,106.86884308,68.043,213392.0
ST,Sao Tome and Principe,2018,33400.0015258789,ST.INT.ARVL,Sao Tome and Principe,218.944791666667,36660.0,38.0,383717327.830508,4.37812808264972,1825.59971753966,,108.87628937,67.602,210187.0
SA,Saudi Arabia,2024,,ST.INT.ARVL,Saudi Arabia,,,100.0,1237529866666.67,1.80795515147298,35057.2252306969,,,,35300280.0
SA,Saudi Arabia,2023,,ST.INT.ARVL,Saudi Arabia,15.6779493787476,,100.0,1218584533333.33,0.542592439393161,36156.848337701,,,78.732,33702731.0
SA,Saudi Arabia,2022,,ST.INT.ARVL,Saudi Arabia,14.9673785522564,,100.0,1239075200000.0,12.0005874752929,38510.2276211037,,1593.37145996,77.31,32175224.0
SA,Saudi Arabia,2021,,ST.INT.ARVL,Saudi Arabia,14.320382473752,29403732.0,100.0,982661066666.667,6.51959698325419,31920.7653655643,2.15,1654.74353027,77.089,30784383.0
SA,Saudi Arabia,2020,,ST.INT.ARVL,Saudi Arabia,14.6777023663877,20968865.89,97.8623,767951200000.0,-3.80476473038999,24338.8307301067,2.18,1574.70068359,77.596,31552510.0
SA,Saudi Arabia,2019,20292000.0,ST.INT.ARVL,Saudi Arabia,13.9851787932213,46181487.0,95.7247,888890133333.333,1.65156358885577,29566.7933827436,2.15,1504.55249023,78.313,30063799.0
SA,Saudi Arabia,2018,17570000.0,ST.INT.ARVL,Saudi Arabia,14.0468072140634,39767648.0,93.31,886564800000.0,3.2269508901591,29360.0658968566,2.15,1488.9753418,78.75,30196281.0
SN,Senegal,2024,,ST.INT.ARVL,Senegal,,,,32267254425.052,6.89200740291385,1743.98888384359,,,,18501984.0
SN,Senegal,2023,,ST.INT.ARVL,Senegal,93.8948371682335,,60.6122,30696331295.7826,4.2574308328029,1698.03387300843,,,68.683,18077573.0
SN,Senegal,2022,,ST.INT.ARVL,Senegal,91.6797538046019,,59.2246,27783332222.6759,3.85043193735768,1574.0281059306,,63.73388672,67.788,17651103.0
SN,Senegal,2021,,ST.INT.ARVL,Senegal,89.4451098530099,359705.738,57.2554,27520784129.7508,6.54400109964304,1598.10676952274,,71.12162781,66.868,17220867.0
SN,Senegal,2020,,ST.INT.ARVL,Senegal,87.2031319794318,271331.0,53.3088,24530513037.7518,1.3420737726679,1461.08720350553,,75.16521454,67.496,16789219.0
SN,Senegal,2019,,ST.INT.ARVL,Senegal,84.9370072196541,457722.0,43.4,23403995992.1354,4.61362809749708,1431.18128932159,0.73,64.33670807,67.668,16352922.0
SN,Senegal,2018,,ST.INT.ARVL,Senegal,82.6598348309354,278438.288559913,35.3,23116701556.1381,6.20924103389086,1452.55612562445,,64.37467957,67.379,15914498.0
RS,Serbia,2024,,ST.INT.ARVL,Serbia,,,87.6907,89083506277.2344,3.87801279597191,13523.7246826854,,,,6587202.0
RS,Serbia,2023,,ST.INT.ARVL,Serbia,78.7630277084077,,85.3575,81342660752.3732,3.84747112784942,12281.5058488303,,,76.2209756097561,6623183.0
RS,Serbia,2022,,ST.INT.ARVL,Serbia,79.2537638244738,,83.5383,66797564758.339,2.63098644408841,10022.9688543402,,903.11828613,75.2365853658537,6664449.0
RS,Serbia,2021,,ST.INT.ARVL,Serbia,81.2739445831847,1276465.0,81.1659,66159884072.5308,7.94905650472278,9680.52798074468,,919.16790771,72.780487804878,6834326.0
RS,Serbia,2020,446000.0,ST.INT.ARVL,Serbia,82.0445475086217,795228.0,78.368,55874017668.998,-0.950023991851594,8098.70955668849,5.35,670.19439697,74.4780487804878,6899126.0
RS,Serbia,2019,1847000.0,ST.INT.ARVL,Serbia,79.4104161902584,2469081.0,77.4168,53864693664.5568,4.75020793899014,7755.632986437,5.34,641.02966309,75.9365853658537,6945235.0
RS,Serbia,2018,1711000.0,ST.INT.ARVL,Serbia,79.8376857992225,2262703.0,73.3607,52787520248.9242,4.64935035491007,7559.86165747394,5.3,617.08679199,75.890243902439,6982604.0
SC,Seychelles,2024,,ST.INT.ARVL,Seychelles,,,,2167239562.46013,3.46568066415341,17858.8226383978,,,,121354.0
SC,Seychelles,2023,,ST.INT.ARVL,Seychelles,260.376086956522,,87.4009,2187379754.66167,2.25925322283285,18262.7115849287,,,74.9585365853659,119773.0
SC,Seychelles,2022,,ST.INT.ARVL,Seychelles,260.604347826087,,87.0353,2018346588.73752,12.7104688902836,16836.6721895387,,694.75085449,73.7024390243903,119878.0
SC,Seychelles,2021,,ST.INT.ARVL,Seychelles,215.778260869565,137565.0,87.3383,1487173794.80528,0.552281631207279,14982.9111487767,,629.11602783,73.3975609756097,99258.0
SC,Seychelles,2020,124500.0,ST.INT.ARVL,Seychelles,214.047826086957,149489.0,84.8223,1382551751.56908,-11.7398608281732,14041.4754074575,3.19,693.1987915,77.2365853658537,98462.0
SC,Seychelles,2019,428000.0,ST.INT.ARVL,Seychelles,212.228260869565,414088.0,76.6,1868690096.73454,5.5142920737342,19141.5118743615,3.25,692.09197998,74.0463414634146,97625.0
SC,Seychelles,2018,405000.0,ST.INT.ARVL,Seychelles,210.352173913043,455201.0,69.2,1784313926.76807,4.93947272254312,18440.2340460932,3.24,708.699646,72.8414634146341,96762.0
SL,Sierra Leone,2024,,ST.INT.ARVL,Sierra Leone,,,,7547843281.27425,4.00000002570113,873.388575182318,,,,8642022.0
SL,Sierra Leone,2023,,ST.INT.ARVL,Sierra Leone,117.214075921308,,20.635,6411787856.06581,5.7100218981806,757.848680560444,,,61.786,8460512.0
SL,Sierra Leone,2022,,ST.INT.ARVL,Sierra Leone,114.66898032696,,19.2287,7124465159.65304,5.3135546141915,860.774590932595,,39.31665802,61.275,8276807.0
SL,Sierra Leone,2021,,ST.INT.ARVL,Sierra Leone,112.144666112497,,18.6539,7173379137.26091,5.8968527047094,886.192939104469,,44.90049362,60.26,8094602.0
SL,Sierra Leone,2020,,ST.INT.ARVL,Sierra Leone,109.622582432807,,17.1208,6693888876.28565,-1.2533490322766,845.982914284565,,47.8861618,59.694,7912558.0
SL,Sierra Leone,2019,71000.0,ST.INT.ARVL,Sierra Leone,107.120961485176,,15.7137,6526183564.19893,5.50270937378153,844.049555179116,,48.13619995,59.593,7731991.0
SL,Sierra Leone,2018,66000.0,ST.INT.ARVL,Sierra Leone,104.662829038515,,14.4223,6390514688.52816,2.8938564123677,845.914540460932,,44.82733536,59.059,7554563.0
SG,Singapore,2024,,ST.INT.ARVL,Singapore,,,94.3776,547386645891.847,4.38802362461865,90674.066632628,,,,6036860.0
SG,Singapore,2023,,ST.INT.ARVL,Singapore,8241.8495821727,,94.2852,505439514078.019,1.82140694115385,85412.230345235,,,82.8951219512195,5917648.0
SG,Singapore,2022,,ST.INT.ARVL,Singapore,7851.00557103064,,95.9539,509017841146.557,4.10800021897151,90299.0694637269,,4320.51611328,82.8951219512195,5637022.0
SG,Singapore,2021,,ST.INT.ARVL,Singapore,7595.49582172702,2311712.0,96.9247,436591382250.464,9.7568044629903,80056.1288247844,2.65,4044.17333984,83.0926829268293,5453566.0
SG,Singapore,2020,2742000.0,ST.INT.ARVL,Singapore,7918.95125348189,7884373.0,92.0043,349165858544.568,-3.81470885510713,61410.0792630788,2.63,3492.35986328,83.5439024390244,5685807.0
SG,Singapore,2019,19116000.0,ST.INT.ARVL,Singapore,7965.87849162011,43050722.0,88.9493,376161998830.048,1.30804118153127,65952.0378959293,2.6,2893.78222656,83.5951219512195,5703569.0
SG,Singapore,2018,18508000.0,ST.INT.ARVL,Singapore,7897.30532212885,40401515.0,88.1656,377123710560.614,3.4519759658687,66881.6067035265,2.5,2688.27270508,83.2975609756098,5638676.0
SX,Sint Maarten (Dutch part),2024,,ST.INT.ARVL,Sint Maarten (Dutch part),,,,1735210227.92581,3.49999999999999,40027.9175992113,,,,43350.0
SX,Sint Maarten (Dutch part),2023,,ST.INT.ARVL,Sint Maarten (Dutch part),1257.32352941176,,,1627776949.27374,3.8,38077.5444869761,,,76.371,42749.0
SX,Sint Maarten (Dutch part),2022,,ST.INT.ARVL,Sint Maarten (Dutch part),1239.38235294118,,,1537088715.0838,9.80000111145777,36476.6300833859,,,76.18,42139.0
SX,Sint Maarten (Dutch part),2021,,ST.INT.ARVL,Sint Maarten (Dutch part),1222.67647058824,,,1353071061.45251,4.57759677933345,32548.4366854902,,,74.505,41571.0
SX,Sint Maarten (Dutch part),2020,,ST.INT.ARVL,Sint Maarten (Dutch part),1206.11764705882,,,1236428100.55866,-13.3167887221567,30150.8998380477,,,75.002,41008.0
SX,Sint Maarten (Dutch part),2019,1952000.0,ST.INT.ARVL,Sint Maarten (Dutch part),1187.79411764706,,,1407880446.92737,10.9650009352392,34861.469528968,,,75.68,40385.0
SX,Sint Maarten (Dutch part),2018,1775000.0,ST.INT.ARVL,Sint Maarten (Dutch part),1168.0,,,1259200446.92737,-6.85698299227944,31708.3110124742,,,75.693,39712.0
SK,Slovak Republic,2024,,ST.INT.ARVL,Slovak Republic,,,89.8251,141775733420.114,2.06167771773576,26147.9028430133,,,,5422069.0
SK,Slovak Republic,2023,,ST.INT.ARVL,Slovak Republic,112.868968386023,,87.2131,133896931490.224,2.16814911569574,24673.5482979144,,,78.0170731707317,5426740.0
SK,Slovak Republic,2022,,ST.INT.ARVL,Slovak Republic,112.973211314476,,89.0677,115884262197.697,0.437359508569173,21334.6011006572,,1642.39208984,76.9658536585366,5431752.0
SK,Slovak Republic,2021,,ST.INT.ARVL,Slovak Republic,113.295486688852,8900.0,88.9256,120560912620.599,5.6995926329251,22132.4483028948,,1684.51550293,74.6146341463415,5447247.0
SK,Slovak Republic,2020,,ST.INT.ARVL,Slovak Republic,113.536335274542,2669.0,89.9209,107732602896.441,-2.58551241733207,19735.4858280801,5.68,1393.62438965,76.8658536585366,5458827.0
SK,Slovak Republic,2019,,ST.INT.ARVL,Slovak Republic,113.43899750416,,82.8537,105843498304.094,2.27589910019393,19406.0589683582,5.76,1342.07580566,77.6658536585366,5454147.0
SK,Slovak Republic,2018,15299000.0,ST.INT.ARVL,Slovak Republic,113.285586522463,,80.4489,106611673364.837,4.06211981896483,19573.3717031314,5.7,1299.91125488,77.2658536585366,5446771.0
SI,Slovenia,2024,,ST.INT.ARVL,Slovenia,,,90.7636,72485008929.2766,1.59101479921402,34089.3527652778,,,,2126324.0
SI,Slovenia,2023,,ST.INT.ARVL,Slovenia,105.31480791676,,90.3779,69148468417.3208,2.11259098460627,32610.110922729,,3033.32104492,81.9780487804878,2120461.0
SI,Slovenia,2022,,ST.INT.ARVL,Slovenia,104.888460698039,,88.9125,59927702746.2843,2.69923874523828,28373.8382265999,,2737.84936523,81.2829268292683,2112076.0
SI,Slovenia,2021,,ST.INT.ARVL,Slovenia,104.689964442502,21037.0,89.004,61529280461.092,8.38965158187224,29187.369382785,,2779.56591797,80.6756097560976,2108079.0
SI,Slovenia,2020,1216000.0,ST.INT.ARVL,Slovenia,104.408881428657,78565.0,86.6013,53384760135.1581,-4.08500094942896,25392.0651093612,4.25,2417.20874023,80.5317073170732,2102419.0
SI,Slovenia,2019,4702000.0,ST.INT.ARVL,Slovenia,103.711934605987,869640.1,83.1084,53909922735.545,3.50525332381912,25814.1687167572,4.38,2219.09790039,81.5292682926829,2088385.0
SI,Slovenia,2018,4425000.0,ST.INT.ARVL,Slovenia,102.992292564709,1094762.0,79.75,53689067639.9176,4.37908347331195,25888.0481065655,4.36,2169.57885742,81.3780487804878,2073894.0
SB,Solomon Islands,2024,,ST.INT.ARVL,Solomon Islands,,,,1760767447.17461,2.53934191702432,2149.37957267304,,,,819198.0
SB,Solomon Islands,2023,,ST.INT.ARVL,Solomon Islands,28.581814933905,,42.4597,1660896530.71894,2.65636186734713,2076.10768772563,,,70.528,800005.0
SB,Solomon Islands,2022,,ST.INT.ARVL,Solomon Islands,27.9051804215791,,42.094,1566360686.10632,2.40248143622522,2005.4139933198,,96.73880768,70.409,781066.0
SB,Solomon Islands,2021,,ST.INT.ARVL,Solomon Islands,27.2451232583065,100593.419,41.8392,1522794913.0914,2.56434975416948,1996.86976779348,,98.7951355,68.89,762591.0
SB,Solomon Islands,2020,4400.00009536743,ST.INT.ARVL,Solomon Islands,26.5987138263666,138660.862,33.1974,1536145814.17007,-3.3811475409836,2063.33101522108,,100.99560547,69.258,744498.0
SB,Solomon Islands,2019,28899.9996185303,ST.INT.ARVL,Solomon Islands,26.014540907467,229670.648,26.3406,1619155017.3924,1.74856655451832,2223.66502559565,,98.67025757,69.981,728147.0
SB,Solomon Islands,2018,27899.9996185303,ST.INT.ARVL,Solomon Islands,25.3340836012862,427806.0,20.9,1615478393.28614,2.74599542334096,2278.20633913383,,88.03850555,69.806,709101.0
SO,"Somalia, Fed. Rep.",2024,,ST.INT.ARVL,"Somalia, Fed. Rep.",,,,12108515109.9996,3.97232080866033,636.983477589273,,,,19009151.0
SO,"Somalia, Fed. Rep.",2023,,ST.INT.ARVL,"Somalia, Fed. Rep.",29.2642187649441,,,10968517089.9982,4.21638432610854,597.458854603043,,,58.816,18358615.0
SO,"Somalia, Fed. Rep.",2022,,ST.INT.ARVL,"Somalia, Fed. Rep.",28.3767924889215,,27.6,10202767269.9992,2.72711429582147,573.128092472349,,15.34639168,53.931,17801897.0
SO,"Somalia, Fed. Rep.",2021,,ST.INT.ARVL,"Somalia, Fed. Rep.",27.5312127395033,,,9483997390.00062,3.45822792939046,549.114742721701,,14.63377476,55.703,17271431.0
SO,"Somalia, Fed. Rep.",2020,,ST.INT.ARVL,"Somalia, Fed. Rep.",26.5425303663085,,15.0237,8628393720.00185,-2.75248103928239,518.184778494334,,12.42313194,57.095,16651191.0
SO,"Somalia, Fed. Rep.",2019,,ST.INT.ARVL,"Somalia, Fed. Rep.",25.5538798737527,34065.5568461863,,8655023960.00102,2.8243133654528,539.893931565407,0.87,12.87221336,57.249,16030971.0
SO,"Somalia, Fed. Rep.",2018,,ST.INT.ARVL,"Somalia, Fed. Rep.",24.6317578984283,33728.9686579889,,7873440830.00128,2.05431507259436,509.525801898508,0.87,12.70534706,54.767,15452487.0
ZA,South Africa,2024,,ST.INT.ARVL,South Africa,,,,400260724226.067,0.579853692303914,6253.37158194543,,,,64007187.0
ZA,South Africa,2023,,ST.INT.ARVL,South Africa,52.1085690262058,,75.6592,380699271816.395,0.698485193724835,6022.54254192335,,,66.139,63212384.0
ZA,South Africa,2022,,ST.INT.ARVL,South Africa,51.4210899438624,,75.4556,406920004594.074,1.91147996033504,6523.41097815853,,569.84075928,65.454,62378410.0
ZA,South Africa,2021,,ST.INT.ARVL,South Africa,50.6991261983859,9321575.836,74.9686,420886877628.703,4.95503259440756,6843.39941886204,,592.53417969,62.01,61502603.0
ZA,South Africa,2020,3886600.09765625,ST.INT.ARVL,South Africa,49.9240625180325,8304771.044,72.1128,337974655408.055,-6.1689177146757,5580.60383075189,,503.46759033,65.15,60562381.0
ZA,South Africa,2019,14797000.0,ST.INT.ARVL,South Africa,49.1207453692636,26211258.0,69.6969,389330032224.269,0.25993557687633,6533.71121032856,,538.80426025,66.071,59587885.0
ZA,South Africa,2018,15004000.0,ST.INT.ARVL,South Africa,48.3171083761304,24660386.0,62.4,405260723892.517,1.55678384721676,6914.1780318076,,558.8013916,65.726,58613001.0
SS,South Sudan,2024,,ST.INT.ARVL,South Sudan,,,,,,,,,,11943408.0
SS,South Sudan,2023,,ST.INT.ARVL,South Sudan,18.1719082809805,,,,,,,,57.617,11483374.0
SS,South Sudan,2022,,ST.INT.ARVL,South Sudan,17.4405029038026,,,,,,,49.41268158,57.203,11021177.0
SS,South Sudan,2021,,ST.INT.ARVL,South Sudan,17.1945943379805,,,,,,,34.53858948,57.047,10865780.0
SS,South Sudan,2020,,ST.INT.ARVL,South Sudan,16.9298292532401,,9.27123,,,,,47.23431778,57.648,10698467.0
SS,South Sudan,2019,,ST.INT.ARVL,South Sudan,16.4945231275616,,6.7,,,,,35.07043839,58.129,10423384.0
SS,South Sudan,2018,,ST.INT.ARVL,South Sudan,16.0191429430475,,4.8,,,,,31.05302238,51.905,10122977.0
ES,Spain,2024,,ST.INT.ARVL,Spain,,,95.7575,1722745978335.16,3.15019564517223,35297.0094995565,,,,48807137.0
ES,Spain,2023,,ST.INT.ARVL,Spain,96.7543757482028,,95.4456,1620090734956.89,2.6756634629066,33509.0127982139,,,83.8829268292683,48347910.0
ES,Spain,2022,,ST.INT.ARVL,Spain,95.626963633201,,94.4855,1446498147749.03,6.17931219966114,30270.2687017458,,2910.83764648,83.1341463414634,47786102.0
ES,Spain,2021,,ST.INT.ARVL,Spain,94.9382927184248,43440479.727,93.8975,1461244901852.69,6.68314420473001,30799.4775937775,2.94,3144.11181641,83.1780487804878,47443821.0
ES,Spain,2020,36410000.0,ST.INT.ARVL,Spain,94.802910688937,26557077.999,93.2056,1289783836971.21,-10.9400706350371,27233.9426461608,2.95,2898.00537109,82.2317073170732,47359424.0
ES,Spain,2019,126170000.0,ST.INT.ARVL,Spain,94.3181087826492,88237165.272,90.7187,1403496387686.27,1.96117850841711,29786.5245689007,2.95,2713.62255859,83.8317073170732,47118501.0
ES,Spain,2018,124456000.0,ST.INT.ARVL,Spain,93.638281089712,80706703.0,86.1072,1431642809327.06,2.39541124478878,30602.4212881113,2.97,2741.90600586,83.4317073170732,46782011.0
LK,Sri Lanka,2024,,ST.INT.ARVL,Sri Lanka,,,,98963185509.6499,5.00871930957159,4515.56787322732,,,,21916000.0
LK,Sri Lanka,2023,,ST.INT.ARVL,Sri Lanka,356.239896540576,,51.2,83716142582.1945,-2.3298481898334,3798.89016573011,,,77.483,22037000.0
LK,Sri Lanka,2022,,ST.INT.ARVL,Sri Lanka,358.567733591982,,48.3,74143020262.8076,-7.34919301306745,3342.63650253855,,145.55810547,77.3,22181000.0
LK,Sri Lanka,2021,,ST.INT.ARVL,Sri Lanka,358.163595215002,871685.0,44.4531,88556698937.7033,4.2074764951157,3996.96240014909,,157.13322449,76.278,22156000.0
LK,Sri Lanka,2020,540000.0,ST.INT.ARVL,Sri Lanka,354.332363401229,1240391.0,36.1847,84335574581.5072,-4.62451503749502,3847.60137695639,4.02,152.001297,76.928,21919000.0
LK,Sri Lanka,2019,2027000.0,ST.INT.ARVL,Sri Lanka,352.431694638296,5582446.0,32.0,88998706296.5783,-0.220483886831275,4081.94772722003,4.0,154.87071228,76.698,21803000.0
LK,Sri Lanka,2018,2521000.0,ST.INT.ARVL,Sri Lanka,350.284495021337,5882376.0,28.3,94450015982.8405,2.31008425545845,4358.56095906047,3.93,154.64622498,76.485,21670000.0
KN,St. Kitts and Nevis,2024,,ST.INT.ARVL,St. Kitts and Nevis,,,,1066681481.48148,1.1664402290746,22771.4168922033,,,,46843.0
KN,St. Kitts and Nevis,2023,,ST.INT.ARVL,St. Kitts and Nevis,179.838461538462,,76.4208,1056751851.85185,4.32855771559805,22600.4502299468,,,72.145,46758.0
KN,St. Kitts and Nevis,2022,,ST.INT.ARVL,St. Kitts and Nevis,179.65,,75.5566,980188888.888889,10.3424040546025,20985.0112160159,,1160.26428223,70.313,46709.0
KN,St. Kitts and Nevis,2021,,ST.INT.ARVL,St. Kitts and Nevis,179.857692307692,,74.3716,858622222.222222,0.367606879216311,18361.1449697886,4.33,1134.47509766,69.271,46763.0
KN,St. Kitts and Nevis,2020,301399.993896484,ST.INT.ARVL,St. Kitts and Nevis,180.269230769231,,70.2753,883922222.222222,-15.3018891740649,18859.0190361046,4.32,1067.96020508,71.181,46870.0
KN,St. Kitts and Nevis,2019,1107000.0,ST.INT.ARVL,St. Kitts and Nevis,180.584615384615,,69.4,1107855555.55556,2.93824658056356,23595.4923231291,4.32,1223.83544922,71.54,46952.0
KN,St. Kitts and Nevis,2018,1278000.0,ST.INT.ARVL,St. Kitts and Nevis,180.8,,68.6,1076548148.14815,2.00352549800972,22901.3816403197,5.0,1120.83300781,71.336,47008.0
LC,St. Lucia,2024,,ST.INT.ARVL,St. Lucia,,,,2549062962.96296,3.89175024218898,14181.6303351598,,,,179744.0
LC,St. Lucia,2023,,ST.INT.ARVL,St. Lucia,293.909836065574,,70.0834,2430166666.66667,2.20988276526516,13554.7684784933,,,72.697,179285.0
LC,St. Lucia,2022,,ST.INT.ARVL,St. Lucia,293.083606557377,,65.3544,2342714814.81481,20.3884431828414,13103.8243147472,,644.80279541,72.67,178781.0
LC,St. Lucia,2021,,ST.INT.ARVL,St. Lucia,292.659016393443,,63.0633,1867185185.18518,11.598783583643,10459.1321248092,1.96,588.36962891,69.119,178522.0
LC,St. Lucia,2020,432500.0,ST.INT.ARVL,St. Lucia,292.213114754098,,62.064,1499274074.07407,-24.3614732129122,8411.07474936367,1.74,577.55700684,72.308,178250.0
LC,St. Lucia,2019,1220000.0,ST.INT.ARVL,St. Lucia,291.247540983607,,61.0805,2095344444.44444,-0.700322396299441,11794.0597229805,,493.95703125,72.249,177661.0
LC,St. Lucia,2018,1165000.0,ST.INT.ARVL,St. Lucia,290.191803278688,,60.1126,2060955555.55556,2.88677902171601,11642.6984727769,,486.53726196,72.655,177017.0
MF,St. Martin (French part),2024,,ST.INT.ARVL,St. Martin (French part),,,,,,,,,,26129.0
MF,St. Martin (French part),2023,,ST.INT.ARVL,St. Martin (French part),550.3,,,,,,,,80.224,27515.0
MF,St. Martin (French part),2022,,ST.INT.ARVL,St. Martin (French part),577.4,,,,,,,,80.236,28870.0
MF,St. Martin (French part),2021,,ST.INT.ARVL,St. Martin (French part),599.22,,,649206156.194207,4.89999967133534,21668.3740927942,,,80.206,29961.0
MF,St. Martin (French part),2020,,ST.INT.ARVL,St. Martin (French part),635.72,,,,-12.500002246731,,,,80.085,31786.0
MF,St. Martin (French part),2019,,ST.INT.ARVL,St. Martin (French part),685.34,,,652205849.387956,6.50000363700821,19033.0594854512,,,80.078,34267.0
MF,St. Martin (French part),2018,,ST.INT.ARVL,St. Martin (French part),720.24,,,,-7.99999506898229,,,,80.029,36012.0
VC,St. Vincent and the Grenadines,2024,,ST.INT.ARVL,St. Vincent and the Grenadines,,,,1157207407.40741,4.06183490050209,11501.2265187188,,,,100616.0
VC,St. Vincent and the Grenadines,2023,,ST.INT.ARVL,St. Vincent and the Grenadines,259.802564102564,,75.9927,1072237037.03704,5.32636472098717,10582.3656725229,,,71.23,101323.0
VC,St. Vincent and the Grenadines,2022,,ST.INT.ARVL,St. Vincent and the Grenadines,261.65641025641,,71.7226,989188888.888889,3.1108330034352,9693.55867833025,,434.86938477,71.191,102046.0
VC,St. Vincent and the Grenadines,2021,,ST.INT.ARVL,St. Vincent and the Grenadines,263.694871794872,,67.4287,888677777.777778,2.09340124465459,8641.27904024443,4.2,454.80987549,69.132,102841.0
VC,St. Vincent and the Grenadines,2020,,ST.INT.ARVL,St. Vincent and the Grenadines,265.451282051282,,63.381,864566666.666667,-4.26892434422649,8351.20324040982,3.98,406.3571167,69.605,103526.0
VC,St. Vincent and the Grenadines,2019,392000.0,ST.INT.ARVL,St. Vincent and the Grenadines,267.094871794872,,59.5763,910481481.481481,0.668428481084234,8740.59425232061,3.96,372.05615234,70.994,104167.0
VC,St. Vincent and the Grenadines,2018,356000.0,ST.INT.ARVL,St. Vincent and the Grenadines,269.041025641026,,56.0,884329629.62963,3.1756114423991,8428.12677153069,,358.53372192,71.017,104926.0
SD,Sudan,2024,,ST.INT.ARVL,Sudan,,,,49909807029.6996,-13.4932920592869,989.312866210938,,,,50448963.0
SD,Sudan,2023,,ST.INT.ARVL,Sudan,26.7895026766595,,,39898289820.7951,-29.4332718325149,797.283447265625,,,66.331,50042791.0
SD,Sudan,2022,,ST.INT.ARVL,Sudan,26.4364807280514,,,51666875363.0963,-0.957816591119183,1046.24084472656,,31.57727051,65.695,49383346.0
SD,Sudan,2021,,ST.INT.ARVL,Sudan,25.7317580299786,1386967.0,,34229513774.9936,-1.8685204827207,712.122009277344,,20.4981575,64.46,48066924.0
SD,Sudan,2020,,ST.INT.ARVL,Sudan,25.0477682012848,386838.0,26.4383,27034593750.0,-3.62980082410752,577.795227050781,0.66,22.17246819,65.124,46789231.0
SD,Sudan,2019,,ST.INT.ARVL,Sudan,24.3833913276231,530001.0,25.9,32338079165.2893,-2.17825104530091,709.975280761719,0.66,33.70681,65.803,45548175.0
SD,Sudan,2018,836000.0,ST.INT.ARVL,Sudan,23.6780492505353,561520.0,24.6,32333780383.2924,-2.6809305497999,731.027465820313,0.66,33.73799133,65.501,44230596.0
SR,Suriname,2024,,ST.INT.ARVL,Suriname,,,,4714267822.2233,2.83958602846054,7430.70219176443,,,,634431.0
SR,Suriname,2023,,ST.INT.ARVL,Suriname,3.91810706046897,,78.3958,3455146280.83975,2.53956675446825,5494.07409425517,,,73.631,628886.0
SR,Suriname,2022,,ST.INT.ARVL,Suriname,3.88245766041872,,77.6494,3791603200.0259,2.40622235601218,6084.43876736445,,343.85302734,73.254,623164.0
SR,Suriname,2021,,ST.INT.ARVL,Suriname,3.84963678669192,20181.0,76.572,3107923197.96954,-2.43538583612838,5029.84838543953,,294.25476074,68.943,617896.0
SR,Suriname,2020,,ST.INT.ARVL,Suriname,3.81487831013121,221654.0,69.8369,2911807496.20227,-15.9751917148622,4755.39221710693,2.89,453.44619751,72.321,612317.0
SR,Suriname,2019,,ST.INT.ARVL,Suriname,3.77407650640365,236601.0,62.0,4016040575.08796,1.16758977233877,6629.66775248603,2.72,599.07025146,71.773,605768.0
